EXPOCODE 316N200310 (316N173_2)  WHP-ID A22      CRUISE DATES 102303 TO 111503    20050523SIOWHPOSA                                                                                                            
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDRAW  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  CFC113    TCO2  ALKALI    CCL4          QUALT1
                                            DBAR  ITS-90  PSS-78 UMOL/KG   DEG C  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG PMOL/KG UMOL/KG UMOL/KG PMOL/KG                               
                         *******                         ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                               
      63       1       2       2  4999.5  4999.5  2.2816 34.8838   260.8  1.8196 34.8825   261.9   36.10   19.59    0.00    1.33   0.430   0.218   0.035    -9.0    -9.0  -9.000 222222222222999
      63       1       1       1  5196.3  5196.3  2.2902 34.8818   259.2  1.8029 34.8812   260.5   37.57   19.78    0.00    1.35   0.357   0.186   0.027    -9.0    -9.0   0.690 222222222222992
      64       1      32      32     3.4     3.4 23.8138 36.5064   212.8 23.8131 36.5048   210.1    0.36    0.09    0.00    0.01   1.859   1.121   0.095  2039.3  2389.3   1.799 222222222222222
      64       1      33      33     3.6     3.6 23.8145 36.5064   212.8 23.8137 36.5062      -9    0.49    0.09    0.00    0.01   1.851   1.173   0.105    -9.0    -9.0   1.814 222292222222992
      64       1      31      31    26.1    26.1 23.8380 36.5058   210.1 23.8325 36.5046   209.8    0.33    0.09    0.00    0.01   1.852   1.109   0.097  2040.9  2389.1   1.816 222222222222222
      64       1      30      30    74.1    74.1 23.8333 36.5047   209.2 23.8177 36.5040   210.8    0.40    0.09    0.00    0.01   1.864   1.094   0.094  2041.2    -9.0   1.803 222222222222292
      64       1      29      29   125.3   125.3 20.0339 36.6617   199.9 20.0105 36.6610   199.1    0.67    1.59    0.02    0.07   2.163   1.288   0.067  2090.8  2387.8   0.565 222222222222222
      64       1      28      28   173.5   173.5 19.1064 36.6174   200.0 19.0750 36.6166   202.9    0.85    2.15    0.01    0.08   2.246   1.323   0.058  2093.8  2385.8   0.599 222222222222222
      64       1      27      27   225.1   225.1 18.8003 36.6007   206.2 18.7600 36.5997   203.8    1.01    2.84    0.01    0.12   2.274   1.319   0.055  2095.4  2383.9   0.562 222222222222222
      64       1      26      26   274.9   274.9 18.5832 36.5818   204.3 18.5344 36.5793   206.0    1.09    2.99    0.01    0.13   2.297   1.361   0.058  2096.1  2382.8   0.647 222222222222222
      64       1      25      25   350.1   350.1 18.2445 36.5428   200.0 18.1830 36.5418   200.3    1.37    4.07    0.01    0.19   2.359   1.400   0.037  2101.6  2380.3   0.566 222222222622222
      64       1      24      24   449.9   449.9 17.5770 36.4519   194.0 17.4999 36.4505   194.2    1.83    5.75    0.01    0.29   2.292   1.301   0.036  2112.1  2375.8   0.512 222222222222222
      64       1      23      23   579.8   579.8 16.0184 36.1852   181.5 15.9247 36.1842   184.8    3.11    9.08    0.01    0.51   2.597   2.331   0.153  2127.6    -9.0   0.624 222222222444294
      64       1      22      22   726.1   726.1 12.9179 35.6693   159.6 12.8159 35.6674   155.4    7.31   17.08    0.01    1.03   1.706   0.914   0.033  2162.1  2343.8   0.380 222222222222222
      64       1      21      21   864.8   864.8  9.9791 35.3009   150.5  9.8751 35.3027   150.3   11.76   22.08    0.01    1.38   1.223   0.652   0.019  2181.6  2328.0   0.448 222222222222222
      64       1      20      20   958.9   958.9  8.2936 35.1743   163.0  8.1896 35.1742   166.2   13.06   22.37    0.01    1.43   1.165   0.601   0.025  2185.2  2323.6   0.641 222222222222222
      64       1      19      19  1128.6  1128.6  6.0718 35.0752   207.9  5.9666 35.0766   208.7   12.83   20.35    0.01    1.32   1.539   0.775   0.054  2177.6  2319.1   1.308 222222222666226
      64       1      18      18  1283.2  1283.2  5.1262 35.0447   234.0  5.0143 35.0463   234.9   12.09   18.94    0.01    1.23   1.759   0.889   0.068  2170.7  2311.1   1.702 222222222222222
      64       1      17      17  1426.9  1426.9  4.6794 35.0199   246.4  4.5584 35.0207   247.0   11.85   18.39    0.01    1.19   1.867   0.920   0.080  2167.1  2309.1   1.918 222222222222222
      64       1      16      16  1576.8  1576.8  4.3481 34.9963   253.7  4.2167 34.9976   254.9   11.92   18.13    0.01    1.18   1.851   0.904   0.076  2164.4  2309.4   2.021 222322222222222
      64       1      15      15  1727.4  1727.4  4.0991 34.9825   259.3  3.9565 34.9492   259.7   12.19   17.98    0.01    1.17   1.701   0.819   0.072  2162.0    -9.0   1.990 222322222222292
      64       1      14      14  1900.2  1900.2  3.8190 34.9578   262.7  3.6638 34.9518   265.2   12.48   17.77    0.01    1.16   1.725   0.858   0.072  2161.0  2311.8   2.090 222322222222222
      64       1      13      13  2126.9  2126.9  3.6110 34.9488   267.3  3.4371 34.9502   268.2   13.26   17.72    0.01    1.15   1.565   0.772   0.064  2160.1  2308.1   1.944 222322222222222
      64       1      12      12  2375.2  2375.2  3.4660 34.9513   266.3  3.2701 34.9545   267.2   14.86   17.76    0.01    1.17   1.213   0.582   0.049  2161.3  2305.6   1.618 222322222222222
      64       1      11      11  2625.5  2625.5  3.3097 34.9519   264.2  3.0914 34.9528   265.3   16.79   17.97    0.00    1.18   0.823   0.410   0.024  2161.8  2307.8   1.235 222322222222222
      64       1      10      10  2873.8  2873.8  3.1240 34.9473   263.6  2.8838 34.9482   264.6   18.81   18.12    0.00    1.20   0.637   0.334   0.020  2164.2  2309.8   0.994 222322222222222
      64       1       9       9  3128.2  3128.2  2.9095 34.9367   264.6  2.6472 34.9378   265.8   20.42   18.12    0.00    1.20   0.560   0.280   0.016  2162.3  2313.6   0.931 222322222222222
      64       1       8       8  3374.3  3374.3  2.6627 34.9227   266.4  2.3799 34.9233   267.9   22.04   18.06    0.00    1.20   0.583   0.286   0.018  2163.3  2313.6   0.984 222222222222222
      64       1       7       7  3621.7  3621.7  2.4896 34.9116   267.8  2.1842 34.9117   268.6   23.98   18.06    0.00    1.20   0.621   0.315   0.019  2165.2  2314.5   1.056 222222222222222
      64       1       6       6  3874.8  3874.8  2.3758 34.9028   267.6  2.0452 34.9036   268.3   26.12   18.20    0.00    1.22   0.666   0.332   0.021  2168.0  2316.6   1.100 222222222222222
      64       1       5       5  4123.7  4123.7  2.2980 34.8954   266.0  1.9412 34.8953   266.4   29.31   18.65    0.00    1.25   0.615   0.315   0.027  2172.1  2320.2   1.020 222222222222222
      64       1       4       4  4373.5  4373.5  2.2742 34.8911   264.0  1.8889 34.8908   264.8   31.67   18.96    0.00    1.28   0.550   0.271   0.026  2174.8  2323.1   0.923 222222222222222
      64       1       3       3  4621.6  4621.6  2.2663 34.8872   261.5  1.8516 34.8877   263.3   33.93   19.30    0.00    1.30   0.500   0.255   0.026  2176.8  2326.0   0.841 222222222222222
      64       1       2       2  4872.8  4872.8  2.2610 34.8833   260.4  1.8156 34.8833   261.3   36.40   19.70    0.00    1.33   0.435   0.229   0.025  2180.0  2328.1   0.753 222222222222222
      64       1       1       1  5041.0  5041.0  2.2545 34.8800   257.8  1.7883 34.8800   259.4   38.67   20.10    0.00    1.36   0.326   0.189   0.019  2184.2  2331.2   0.617 222222222222222
      65       1      35      35     3.5     3.5 23.5910 36.4918   197.1 23.5903 36.4929   210.5    0.36    0.00    0.00    0.01   1.971   1.183   0.164  2039.6  2387.4  -9.000 222222222222269
      65       1      34      34    40.0    40.0 23.6156 36.4922   210.5 23.6072 36.4899   210.9    0.35    0.00    0.00    0.01   1.965   1.186   0.152    -9.0    -9.0  -9.000 222222222222999
      65       1      33      33    86.8    86.8 23.6129 36.4928   209.9 23.5947 36.4917   210.5    0.34    0.00    0.00    0.01   1.976   1.190   0.162  2040.6  2387.2  -9.000 222222222222229
      65       1      32      32   100.1   100.1 21.8265 36.6053   221.7 21.8067 36.6025   221.0    0.33   -0.01    0.01    0.02   2.233   1.319   0.148    -9.0    -9.0  -9.000 222222222222999
      65       1      31      31   125.8   125.8 20.2536 36.6316   212.0 20.2300 36.6294   212.8    0.42    0.36    0.07    0.03   2.258   1.323   0.137  2079.8  2395.2  -9.000 222222222222229
      65       1      30      30   175.4   175.4 19.1561 36.6216   201.9 19.1244 36.6191   204.1    0.61    1.89    0.01    0.08   2.362   1.384   0.080    -9.0    -9.0  -9.000 222222222222999
      65       1      29      29   226.9   226.9 18.7755 36.5994   202.5 18.7350 36.5981   203.7    0.79    2.73    0.01    0.13   2.382   1.393   0.066  2094.1  2392.6  -9.000 222222222222229
      65       1      28      28   275.2   275.2 18.5355 36.5746   205.2 18.4867 36.5722   203.2    0.88    3.22    0.01    0.15   2.401   1.403   0.068    -9.0    -9.0  -9.000 222222222222999
      65       1      27      27   350.5   350.5 18.2243 36.5398   203.7 18.1628 36.5385   202.4    1.17    3.86    0.01    0.19   2.455   1.397   0.085  2101.1  2380.9   0.663 222222222262222
      65       1      26      26   450.5   450.5 17.5756 36.4502   190.4 17.4983 36.4507   193.6    1.55    5.64    0.00    0.29   2.424   1.384   0.049    -9.0    -9.0  -9.000 222222222222999
      65       1      25      25   550.6   550.6 16.7088 36.3051   186.4 16.6174 36.3020   185.6    2.34    7.87    0.00    0.43   2.328   1.302   0.043  2122.4  2367.6  -9.000 222222222222229
      65       1      24      24   678.2   678.2 14.6524 35.9441   163.7 14.5490 35.9451   164.0    4.74   13.29    0.00    0.77   1.993   1.093   0.038  2148.0  2349.0  -9.000 222222222222229
      65       1      23      23   825.5   825.5 11.2921 35.4557   145.5 11.1852 35.4555   150.0    9.55   19.95    0.00    1.23   1.403   0.757   0.022  2175.0  2327.3  -9.000 222222222222239
      65       1      22      22   977.3   977.3  8.6118 35.1753   162.2  8.5034 35.1752   156.0   13.30   23.16    0.00    1.48   1.055   0.543   0.032  2188.2  2317.3  -9.000 222222222222229
      65       1      21      21  1126.7  1126.7  6.4817 35.0880   198.3  6.3733 35.0882   199.8   12.78   20.79    0.00    1.35   1.491   0.751   0.058  2181.4  2310.0  -9.000 222222222222229
      65       1      20      20  1268.4  1268.4  5.5208 35.0658   222.9  5.4066 35.0663   225.9   11.96   19.23    0.00    1.25   1.757   0.886   0.089    -9.0    -9.0  -9.000 222222222222999
      65       1      19      19  1401.9  1401.9  4.9445 35.0347   237.7  4.8231 35.0354   240.0   11.64   18.57    0.00    1.21   1.900   0.946   0.094    -9.0    -9.0  -9.000 222222222222999
      65       1      18      18  1502.2  1502.2  4.6651 35.0182   245.7  4.5371 35.0185      -9   11.63   18.27    0.00    1.19   1.861   0.928   0.104    -9.0    -9.0  -9.000 222252222222999
      65       1      17      17  1628.4  1628.4  4.3502 34.9898   252.6  4.2138 34.9902   254.7   11.52   18.01    0.00    1.17   2.009   0.996   0.112    -9.0    -9.0  -9.000 222222222222999
      65       1      16      16  1777.0  1777.0  4.1354 34.9768   259.1  3.9876 34.9778   259.3   11.71   17.85    0.00    1.17   1.886   0.937   0.099    -9.0    -9.0  -9.000 222222222222999
      65       1      15      15  1927.4  1927.4  3.9225 34.9616   262.4  3.7632 34.9624   263.5   12.00   17.70    0.00    1.16   1.778   0.876   0.095    -9.0    -9.0  -9.000 222222222222999
      65       1      14      14  2127.4  2127.4  3.7322 34.9445   266.2  3.5563 34.9453   267.2   12.20   17.60    0.00    1.16   1.968   0.967   0.120    -9.0    -9.0  -9.000 222222222222999
      65       1      13      13  2375.0  2375.0  3.5366 34.9367   269.0  3.3395 34.9378   269.9   12.90   17.49    0.00    1.15   1.753   0.842   0.086    -9.0    -9.0  -9.000 222222222222999
      65       1      12      12  2623.1  2623.1  3.4678 34.9515   265.7  3.2467 34.9526   266.5   14.72   17.74    0.00    1.17   1.145   0.556   0.059    -9.0    -9.0  -9.000 222222222222999
      65       1      11      11  2874.0  2874.0  3.2558 34.9473   265.3  3.0129 34.9473   265.8   16.54   17.73    0.00    1.17   0.871   0.422   0.044    -9.0    -9.0  -9.000 222222222222999
      65       1      10      10  3097.7  3097.7  3.0540 34.9391   265.6  2.7917 34.9388   266.6   17.96   17.77    0.00    1.18   0.838   0.409   0.038    -9.0    -9.0  -9.000 222222222222999
      65       1       9       9  3300.5  3300.5  2.9092 34.9322   267.2  2.6284 34.9349   267.7   18.87   17.76    0.00    1.18   0.827   0.403   0.038    -9.0    -9.0  -9.000 222222222222999
      65       1       8       8  3500.0  3500.0  2.7380 34.9209   268.7  2.4396 34.9209   270.3   19.06   17.41    0.00    1.16   1.033   0.512   0.052    -9.0    -9.0  -9.000 222222222222999
      65       1       7       7  3699.9  3699.9  2.5999 34.9160   268.5  2.2829 34.9158   269.2   21.63   17.71    0.00    1.19   0.800   0.393   0.038    -9.0    -9.0  -9.000 222222222222999
      65       1       6       6  3900.8  3900.8  2.4743 34.9069   269.6  2.1381 34.9073   270.7   22.12   17.65    0.00    1.18   1.039   0.500   0.053    -9.0    -9.0  -9.000 222222222222999
      65       1       5       5  4124.8  4124.8  2.3791 34.9005   268.3  2.0198 34.9004   269.2   25.10   18.00    0.00    1.21   0.904   0.449   0.051    -9.0    -9.0  -9.000 222222222222999
      65       1       4       4  4367.7  4367.7  2.3133 34.8939   267.0  1.9276 34.8943   268.1   27.47   18.29    0.00    1.23   0.930   0.452   0.052    -9.0    -9.0  -9.000 222222222222999
      65       1       3       3  4625.0  4625.0  2.2749 34.8882   264.3  1.8595 34.8886   265.7   30.87   18.69    0.00    1.26   0.841   0.418   0.046    -9.0    -9.0  -9.000 222222222222999
      65       1       2       2  4869.1  4869.1  2.2557 34.8829   260.6  1.8109 34.8835   261.5   35.44   19.53    0.00    1.32   0.575   0.300   0.032    -9.0    -9.0  -9.000 222222222222999
      65       1       1       1  5037.3  5037.3  2.2725 34.8823   260.0  1.8061 34.8825   261.6   35.53   19.53    0.00    1.33   0.612   0.313   0.037    -9.0    -9.0  -9.000 222222222222999
      66       1      36      36     3.7     3.7 23.9441 36.4224   247.1 23.9434 36.4208   206.6    0.67    0.04    0.00    0.01   1.833   1.136   0.097  2033.5  2376.1   1.697 222222222222262
      66       1      35      35    26.3    26.3 23.9386 36.4230   208.5 23.9331 36.4210   206.7    0.67    0.04    0.00    0.01   1.840   1.106   0.106  2033.8  2376.6   1.661 222222222222222
      66       1      34      34    49.6    49.6 23.9621 36.4225   208.1 23.9516 36.4200   206.7    0.66    0.04    0.00    0.01   1.825   1.139   0.102  2033.7  2375.1   1.678 222222222222222
      66       1      33      33    74.6    74.6 23.7296 36.5077   206.7 23.7139 36.5075   203.9    0.56    0.19    0.10    0.01   1.894   1.151   0.084  2047.6  2385.1   1.432 222222222222222
      66       1      32      32   100.5   100.5 21.5979 36.6919   195.7 21.5781 36.6846   199.8    0.64    1.23    0.04    0.06   2.100   1.272   0.072  2080.6  2395.3   0.730 222222222222222
      66       1      31      31   125.4   125.4 20.8421 36.7012   192.8 20.8180 36.7000   196.3    0.73    1.50    0.01    0.07   2.135   1.271   0.075  2086.0  2396.7   0.581 222222222222222
      66       1      30      30   150.5   150.5 20.0389 36.6709   200.3 20.0108 36.6695   198.1    0.72    1.66    0.01    0.07   2.184   1.317   0.069  2088.9  2394.0   0.584 222222222222222
      66       1      29      29   201.0   201.0 19.2862 36.6376   208.1 19.2496 36.6364   204.7    0.81    2.11    0.00    0.09   2.233   1.333   0.053  2087.3  2391.5   0.554 222222222222222
      66       1      28      28   249.5   249.5 18.9171 36.6037   205.6 18.8723 36.6023   205.8    0.80    2.45    0.00    0.10   2.264   1.366   0.053  2091.1  2385.8   0.616 222222222222222
      66       1      27      27   300.9   300.9 18.7150 36.5951   209.5 18.6612 36.5934   211.5    0.90    2.50    0.00    0.11   2.295   1.365   0.075  2089.1  2384.5   0.720 222222222222222
      66       1      26      26   400.2   400.2 18.3502 36.5576   198.9 18.2796 36.5571   206.6    1.18    3.48    0.00    0.16   2.311   1.372   0.056  2096.1  2382.6   0.677 222222222222222
      66       1      25      25   503.6   503.6 17.3715 36.4144   192.1 17.2857 36.4158   187.6    1.97    6.71    0.00    0.34   2.281   1.307   0.018  2115.6  2373.4   0.395 222222222222222
      66       1      24      24   628.6   628.6 15.9007 36.1656   174.3 15.7996 36.1662   184.0    3.06    9.44    0.00    0.53   2.244   1.296   0.024  2127.5  2360.3   0.468 222222222262222
      66       1      23      23   751.8   751.8 13.7330 35.7999   168.0 13.6229 35.7997   160.0    6.06   15.33    0.01    0.91   1.823   1.003   0.023  2154.4  2342.0   0.366 222222222666226
      66       1      22      22   902.5   902.5  9.7526 35.2557   144.3  9.6454 35.2574   140.1   13.22   23.92    0.01    1.49   0.930   0.492   0.023  2185.9  2320.2   0.312 222222222222262
      66       1      21      21  1050.8  1050.8  6.7676 35.0700   181.1  6.6649 35.0742   184.5   14.02   22.54    0.01    1.46   1.208   0.619   0.037  2184.9  2314.5   0.958 222222222222222
      66       1      20      20  1200.4  1200.4  5.1913 35.0067   227.5  5.0869 35.0069   230.4   12.09   19.51    0.00    1.27   2.067   1.071   0.104  2172.7  2309.3   1.925 222222222222222
      66       1      19      19  1324.9  1324.9  4.7630 35.0003   242.0  4.6509 35.0026   243.3   11.78   18.75    0.00    1.22   2.093   1.075   0.100  2167.6  2307.4   2.107 222222222222222
      66       1      18      18  1449.2  1449.2  4.4304 34.9835   252.2  4.3101 34.9835   253.2   11.56   18.24    0.00    1.19   2.149   1.112   0.113  2165.2  2305.2   2.294 222222222222222
      66       1      17      17  1574.9  1574.9  4.2291 34.9738   256.3  4.0993 34.9736   257.7   11.65   18.09    0.00    1.18   2.070   1.039   0.104  2162.2  2304.4   2.268 222222222222222
      66       1      16      16  1699.8  1699.8  4.0925 34.9706   258.6  3.9526 34.9709   260.8   11.84   18.03    0.00    1.17   1.881   0.938   0.081  2161.7  2306.0   2.176 222222222222222
